StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Lon,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
5,SA,Boothby,182,3,Hawthorndene,Current,Hawthorndene Primary School,25 Suffolk Rd,,,HAWTHORNDENE,SA,5051,6875,Hawthorndene Primary School,Suffolk Rd,HAWTHORNDENE,Hall,,2 access gates on Suffolk Rd Main Door to Hall,-35.020174,138.63611,4071706,Assisted,1673,101,4,1
5,SA,Boothby,182,3,Kingswood,Current,Mitcham Primary School,Hillview Road,,,KINGSWOOD,SA,5062,6879,Mitcham Primary School,Hillview Road,KINGSWOOD,Kurraka Building,,Main door to Kurraka Building,-34.971578,138.616175,4070809,Assisted,1584,185,4,2
5,SA,Boothby,182,3,Marino,Current,Marino Community Hall,44 Newland Ave,,,MARINO,SA,5049,7104,Community Hall,44 Newland Ave,MARINO,,,Main door to Hall,-35.0428,138.518,4091702,None,1358,156,3,2
5,SA,Boothby,182,3,Marion,Current,Marion Primary School,Malcolm Ave,,,MARION,SA,5043,7024,Marion Primary School,Malcolm Ave,MARION,Gymnasium,Oakleigh Rd,Main door to Gym Entrance to grounds via oakleigh rd car park and walkway via Shetland,-35.004216,138.555772,4091303,Assisted,1297,116,3,2
5,SA,Boothby,182,3,Marion South,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Boothby,182,3,Melrose Park,Current,Edwardstown Primary School,17 Maria St,,,MELROSE PARK,SA,5039,7013,Edwardstown Primary School,Maria St,MELROSE PARK,Activity Hall,,"Main entrance via Maria St, pedestrian access off of Edward St Main door to Activity Room",-34.9795,138.579,4071109,Assisted,2355,465,5,5
5,SA,Boothby,182,3,Mitcham,Current,Mitcham Village Institute,103b Princes Rd,,,MITCHAM,SA,5062,6881,Mitcham Village Institute,103b Princes Rd,MITCHAM,,,Main door to Institute,-34.9771085,138.6200826,4070805,Assisted,2801,231,6,3
5,SA,Boothby,182,3,Mitchell Park,Current,Hamilton Secondary College,Gate 3,815 Marion Rd,,MITCHELL PARK,SA,5043,7025,Hamilton Secondary College,"Gate 3, 815 Marion Rd",MITCHELL PARK,Mitchell Building,Gate 3,Main door to Mitchell Building Entrance to grounds from Gate 3,-34.9979,138.558,4091310,Assisted,1589,287,4,3
5,SA,Boothby,182,3,Netherby,Current,Urrbrae Agricultural High School,505 Fullarton Rd,,,NETHERBY,SA,5062,6883,Urrbrae Agricultural High School,505 Fullarton Rd,NETHERBY,Gym,Cross Rd-Gate C only,Main door to Gym Entrance to grounds from Cross Rd Gate C,-34.9649,138.626,4070803,Assisted,859,244,2,3
5,SA,Boothby,182,3,Oaklands Park,Current,St Elizabeth Of Hungary Anglican Church,12 Dwyer Rd,,,OAKLANDS PARK,SA,5046,7029,St Elizabeth Of Hungary Anglican Church,12 Dwyer Rd,OAKLANDS PARK,Hall,,"Main door to hall Entrance to grounds via Dwyer Rd, car parking is at rear of building",-35.0108,138.542,4090711,Assisted,1569,145,4,2
5,SA,Boothby,182,3,Panorama,Current,Clapham Primary School,Barretts Rd,,,CLAPHAM,SA,5062,6884,Clapham Primary School,Barretts Rd,CLAPHAM,Activity Hall,,Main door to Activity Hall,-34.9937,138.603,4071305,Assisted,1570,104,4,1
5,SA,Boothby,182,3,Pasadena,Current,Pasadena High School,269 Daws Road,,,PASADENA,SA,5042,7032,Pasadena High School,Daws Road,PASADENA,Middle school area,Gate 1 only,"Main door to Middle School Area Entrance via Gate 1, Daws Rd only",-34.9927,138.59,4071103,Assisted,2463,283,5,3
5,SA,Boothby,182,3,Seacliff,Current,Seacliff Uniting Church Hall,7 Wheatland St,,,SEACLIFF,SA,5049,7117,Uniting Church Hall,Wheatland St,SEACLIFF,,,Main door to Hall,-35.0317,138.523,4090607,Assisted,2040,172,5,2
5,SA,Boothby,182,3,Seacombe Heights,Current,Seaview High School,78 Seacombe Rd,,,SEACOMBE HEIGHTS,SA,5047,7118,Seaview High School,78 Seacombe Rd,SEACOMBE HEIGHTS,Gym,,Main door to Gym,-35.0292,138.548,4091606,Assisted,3237,394,6,4
5,SA,Boothby,182,3,Seaview Downs,Current,Seaview Downs Primary School,26-44 Ross St,,,SEAVIEW DOWNS,SA,5049,7119,Seaview Downs Primary School,26-44 Ross St,SEAVIEW DOWNS,Recreation Room,,Main door to Recreation Room,-35.040714,138.535645,4091707,Assisted,1360,56,3,1
5,SA,Boothby,182,3,St Marys,Current,Edwardstown Baptist Church,Cnr Rothesay Ave & Dorene St,,,ST MARYS,SA,5042,7036,Baptist Church,Cnr Rothesay Ave & Dorene St,ST MARYS,Foyer,Dorene St - Entrance 1,Main door to Foyer Entrance via Dorene St - Entrance 1 only,-34.999057,138.578249,4071101,Assisted,1665,176,4,2
5,SA,Boothby,182,3,Sturt,Current,Marion Council Chambers,245 Sturt Rd,,,STURT,SA,5047,7094,Marion Council Chambers,245 Sturt Rd,STURT,,,Main door to Chambers,-35.0181,138.552,4091513,Assisted,2310,396,5,4
5,SA,Boothby,182,3,Tonsley Park,Current,Suneden Special School,21 McInerney Ave,,,MITCHELL PARK,SA,5043,7038,Suneden Special School,21 McInerney Ave,MITCHELL PARK,Gym,,Main door to Gym at rear of the school,-35.014832,138.561411,4091409,Assisted,1247,112,3,2
5,SA,Boothby,182,3,Warradale,Current,Warradale Primary School,2-16 Keynes Ave,,,WARRADALE,SA,5046,7039,Warradale Primary School,Keynes Ave,WARRADALE,Gym,,Main door to Gym,-35.00332,138.53745,4090712,Assisted,2656,294,6,3
5,SA,Boothby,182,3,Westbourne Park,Current,Westbourne Park Primary School,2 Marlborough Rd,,,WESTBOURNE PARK,SA,5041,6891,Westbourne Park Primary School,2 Marlborough Rd,WESTBOURNE PARK,Activity Hall,,Main door to Activity Room Entrance via Goodwood Rd and Marlborough Rd,-34.9694,138.592,4070901,Assisted,2103,222,5,3
5,SA,Grey,183,4,Adelaide (Grey),Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Grey,183,4,Alford,Current,Alford Hall,Cnr West Ave & Kadina Rd,,,ALFORD,SA,5555,7324,Alford Hall,Cnr West Ave & Kadina Rd,ALFORD,,,Main door to Hall.,-33.81564,137.82189,4031901,Assisted,176,20,0,1
5,SA,Grey,183,4,Andamooka,Current,Andamooka Hall,38 Government Rd,,,ANDAMOOKA,SA,5722,6908,Andamooka Hall,38 Government Rd,ANDAMOOKA,,,Main door to Hall.,-30.4478,137.168,4010502,Assisted,170,24,0,1
5,SA,Grey,183,4,Ardrossan,Current,Ardrossan Area School,14 Second St,,,ARDROSSAN,SA,5571,7326,Ardrossan Area School,14 Second St,ARDROSSAN,Gymnasium,Second St & First St,"Entrance to polling place:  Main door to  Gymnasium Entrance to school grounds:  2 gates - 1  on Second St, 1 on First St.",-34.42277,137.91218,4032511,Assisted,1134,294,3,3
5,SA,Grey,183,4,Arno Bay,Current,Arno Bay Memorial Hall,21-23 Tel El Kebir Tce,,,ARNO BAY,SA,5603,6909,Arno Bay Memorial Hall,21-23 Tel El Kebir Tce,ARNO BAY,,,Main door to Hall and disabled access on left side of hall.,-33.9108,136.567,4021405,Assisted,230,16,0,1
5,SA,Grey,183,4,Arthurton,Current,Arthurton Town Hall,14 Main St,,,ARTHURTON,SA,5572,7327,Arthurton Town Hall,14 Main St,ARTHURTON,,,Main door to Hall.,-34.25948,137.75665,4032402,Assisted,249,21,0,1
5,SA,Grey,183,4,Blyth,Current,Blyth Community Hall,10 Harley St,,,BLYTH,SA,5462,7332,Blyth Community Hall,10 Harley St,BLYTH,,,Outside door to supper room.,-33.8468,138.489,4030402,Assisted,340,75,0,1
5,SA,Grey,183,4,Booborowie,Current,Booborowie Town Hall,Cnr North Tce & Fourth St,,,BOOBOROWIE,SA,5417,7333,Booborowie Town Hall,Cnr North Tce & Fourth St,BOOBOROWIE,,,side door off North Tce,-33.56,138.76,4030601,Assisted,166,14,0,1
5,SA,Grey,183,4,Booleroo Centre,Current,Booleroo Centre District Hall,33 Stephens St,,,BOOLEROO CENTRE,SA,5482,7334,Booleroo Centre District Hall,30 Stephens St,BOOLEROO CENTRE,,,Main door to Hall.,-32.8818,138.351,4011105,Assisted,323,7,0,1
5,SA,Grey,183,4,Brinkworth,Current,Brinkworth Memorial Hall,80 Main St,,,BRINKWORTH,SA,5464,7336,Brinkworth Memorial Hall,49 Main St,BRINKWORTH,,,Side door of main hall to supper room.,-33.6949,138.403,4030304,Assisted,198,35,0,1
5,SA,Grey,183,4,Burra,Current,Burra Town Hall,4 Market St,,,BURRA,SA,5417,7337,Burra Town Hall,4 Market St,BURRA,,Off Mt Pleasant Rd,Main door to Hall off Market St. Wheelchair access from Mt Pleasant Rd vi a car park and supper room doorway.,-33.681271,138.937607,4030604,Assisted,687,94,2,1
5,SA,Grey,183,4,Bute,Current,Bute Institute,198 Railway Tce, ,,BUTE,SA,5560,7338,Bute Institute,198 Railway Tce,BUTE,,,"2 entrance points. Main door to hall off of Railway Tce, alternative entrance on High St.",-33.8658,138.006,4031904,Assisted,305,43,0,1
5,SA,Grey,183,4,Ceduna,Current,Ceduna Memorial Hall,31 Poynton Street,,,CEDUNA,SA,5690,6913,Ceduna Memorial Hall,31 Poynton Street,CEDUNA,,,Main door to Hall.,-32.1255,133.673,4020108,Assisted,1434,141,3,2
5,SA,Grey,183,4,Cleve,Current,Cleve RSL Hall,23 Fourth St,,,CLEVE,SA,5640,6914,Cleve RSL Hall,23 Fourth St,CLEVE,,,Main door,-33.702635,136.494448,4021403,Assisted,614,28,2,1
5,SA,Grey,183,4,Coffin Bay,Current,Coffin Bay Yacht Club,144 Esplanade,,,COFFIN BAY,SA,5607,6915,Coffin Bay Yacht Club,144 Esplanade,COFFIN BAY,,,Seafront entrance,-34.622178,135.469221,4021611,Assisted,364,47,0,1
5,SA,Grey,183,4,Coober Pedy,Current,TAFE SA Coober Pedy Campus,Post Office Hill Rd & Hutchison St,,,COOBER PEDY,SA,5723,6916,TAFE SA Coober Pedy Campus,Post Office Hill Rd & Hutchison St,COOBER PEDY,,,Main entrance to building.,-29.0114044,134.7546759,4013005,Assisted,746,157,2,2
5,SA,Grey,183,4,Coobowie,Current,Coobowie Community Hall,Gilbert St, ,,COOBOWIE,SA,5583,7344,Coobowie Community Hall,Gilbert St,COOBOWIE,,,Main door to Hall.,-35.0424,137.73,4032803,Assisted,214,56,0,1
5,SA,Grey,183,4,Corny Point,Current,Corny Point Memorial Hall,2 Liddiards Rd,,,CORNY POINT,SA,5575,7345,Corny Point Memorial Hall,2 Liddiards Rd,CORNY POINT,,,Main door to Hall and Ramp Access door available from the carpark.,-34.9264,137.083,4030201,Assisted,131,64,0,1
5,SA,Grey,183,4,Cowell,Current,Franklin Harbour Institute,8 Main St,,,COWELL,SA,5602,6918,Franklin Harbour Institute,8 Main St,COWELL,Supper Room,,Door to supper room at rear of hall on Third St.,-33.684,136.9264,4021303,Assisted,902,54,2,1
5,SA,Grey,183,4,Crystal Brook,Current,Crystal Brook Institute,21 Bowman St,,,CRYSTAL BROOK,SA,5523,6919,Crystal Brook Institute,21 Bowman St,CRYSTAL BROOK,,,Main door to Hall.,-33.35163,138.20723,4012603,Assisted,882,48,2,1
5,SA,Grey,183,4,Cummins,Current,Cummins Community Hall,46 Railway Tce,,,CUMMINS,SA,5631,6920,Cummins Community Hall,46 Railway Tce,CUMMINS,Supper Room,,Main door to Hall.,-34.2645,135.728,4021603,Assisted,805,22,2,1
5,SA,Grey,183,4,Curramulka,Current,Curramulka Institute,Main St,,,CURRAMULKA,SA,5580,7346,Curramulka Institute,Main St,CURRAMULKA,,,Main door to Hall and another door via carpark on Fifth St,-34.6978,137.712,4032703,Assisted,231,9,0,1
5,SA,Grey,183,4,Darke Peak,Current,Darke Peak Sporting Complex,Cnr Carapee Hill Rd and,Balumbah Kinnard Rd,,DARKE PEAK,SA,5642,6921,Darke Peak Sporting Complex,Cnr Carapee Hill/Balumbah Kinnard Rd,DARKE PEAK,,,Main double doors. Wheelchair access via Kitchen to right of main doors,-33.4376597,136.1986891,4021402,Assisted,68,3,0,1
5,SA,Grey,183,4,Edithburgh,Current,Edithburgh Institute,30 Blanche St,,,EDITHBURGH,SA,5583,7350,Edithburgh Institute,Blanche St,EDITHBURGH,,,3 entrance points to polling place. Main entrance to hall with 2nd door to the left of main entrance. Ramp access door to the right of main entrance.,-35.0845,137.746,4032804,Assisted,375,105,0,1
5,SA,Grey,183,4,Elliston,Current,Elliston CWA Rooms,9 Memorial Dr,,,ELLISTON,SA,5670,6925,Elliston CWA Rooms,9 Memorial Dr,ELLISTON,,,Main door to Hall.,-33.64811,134.89018,4021504,Assisted,404,58,0,1
5,SA,Grey,183,4,Eudunda,Current,Eudunda RSL Club,2 Railway Pde,,,EUDUNDA,SA,5374,7351,Eudunda RSL Club,2 Railway Pde,EUDUNDA,,,Main door to Hall.,-34.1694,139.084,4040202,Assisted,634,63,2,1
5,SA,Grey,183,4,Farrell Flat,Current,Farrell Flat Primary School,1-9 Love St,,,FARRELL FLAT,SA,5416,7354,Farrell Flat Primary School,1-9 Love St,FARRELL FLAT,,,Entrance to polling place:  Door to main  building. Entrance to grounds:  1 gate on Love St and 1 gate on South Tce.,-33.82479,138.79629,4030603,Assisted,105,23,0,1
5,SA,Grey,183,4,Georgetown,Current,Georgetown Memorial Hall,Corner Pitts St and Horrocks Hwy.,Lot 836 Fisher St,,GEORGETOWN,SA,5472,7360,Georgetown Memorial Hall,Pitts St,GEORGETOWN,,,Main door to Hall.,-33.3599,138.393,4012703,Assisted,181,4,0,1
5,SA,Grey,183,4,Gladstone,Current,Gladstone Memorial Hall,Cnr Cross & Fifth Sts,,,GLADSTONE,SA,5473,7361,Gladstone Memorial Hall,Cnr Cross & Fifth Sts,GLADSTONE,,,Main door to Hall.,-33.2671,138.357,4012003,Assisted,415,32,0,1
5,SA,Grey,183,4,Hallett,Current,Hallett Institute Hall,Alfred St,,,HALLETT,SA,5419,7364,Hallett Institute Hall,Alfred St,HALLETT,,,Main outside door to supper room of Hall .,-33.4126,138.892,4012902,Assisted,137,12,0,1
5,SA,Grey,183,4,Hardwicke Bay,Current,Hardwicke Bay Community Centre,5 Progress Ave,,,HARDWICKE BAY,SA,5575,7335,Hardwicke Bay Community Centre,5 Progress Rd,HARDWICKE BAY,,,Main door to Centre.,-34.8921,137.461,4032704,Assisted,100,34,0,1
5,SA,Grey,183,4,Hawker,Current,Hawker Institute Hall,58 Elder Tce,,,HAWKER,SA,5434,6928,Hawker Institute Hall,Elder Tce,HAWKER,,,Main door to hall,-31.888855,138.422448,4010702,Assisted,181,55,0,1
5,SA,Grey,183,4,Iron Knob,Current,Iron Knob Rural Transaction Centre,Dickinson St,,,IRON KNOB,SA,5601,6930,Iron Knob Rural Transaction Centre,Dickinson St,IRON KNOB,,,Main door to Centre.,-32.7318,137.15,4022202,Assisted,87,16,0,1
5,SA,Grey,183,4,Jamestown,Current,Jamestown Memorial Hall,Ayr St,,,JAMESTOWN,SA,5491,7367,Jamestown Memorial Hall,Ayr St,JAMESTOWN,,,Main door to foyer,-33.2052414,138.6017993,4011902,Assisted,1196,58,3,1
5,SA,Grey,183,4,Kadina,Current,Kadina Town Hall,51 Taylor St,,,KADINA,SA,5554,7369,Kadina Town Hall,51 Taylor St,KADINA,,,Main door to Hall.,-33.9617,137.715,4032201,Assisted,1792,188,4,2
5,SA,Grey,183,4,Karkoo,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Grey,183,4,Kimba,Current,Kimba District Council,Cnr West Tce & Cross St,,,KIMBA,SA,5641,6932,Kimba District Council,Cnr West Tce & Cross St,KIMBA,,,Main door to council offices,-33.13884,136.41878,4020603,Assisted,536,26,2,0
5,SA,Grey,183,4,Kirton Point,Current,Kirton Point Primary School,40 Matthew Pl,,,PORT LINCOLN,SA,5606,6933,Kirton Point Primary School,47 Matthew Pl,PORT LINCOLN,,,Entrance to polling place:  Main gate to  gymnasium on Matthew Pl. Entrance to grounds:  One other gate on Matthew Pl.,-34.7313,135.867,4021910,Assisted,1912,87,4,1
5,SA,Grey,183,4,Laura,Current,Laura RSL Hall,28 Herbert St,,,LAURA,SA,5480,7375,Laura RSL Hall,33 Herbert St,LAURA,,,Main door to Hall.,-33.1857,138.301,4012101,Assisted,453,31,0,1
5,SA,Grey,183,4,Leigh Creek,Current,Leigh Creek Area School,Cnr Black Oak Dr & Moonah St,,,LEIGH CREEK,SA,5731,6936,Leigh Creek Area School,Cnr Black Oak Dr & Moonah St,LEIGH CREEK,Activity room,,Entrance to polling place:  Main door to  Unit 1. Entrance to grounds:  2 gates on Black O ak Drive.,-30.479,138.419,4010606,Assisted,161,45,0,1
5,SA,Grey,183,4,Lochiel,Current,Lochiel Hall,Cnr Robert St & Frances St,,,LOCHIEL,SA,5510,7376,Lochiel Hall,Cnr Robert St & Frances St,LOCHIEL,,,Main door to Hall.,-33.9278,138.161,4030301,Assisted,124,118,0,2
5,SA,Grey,183,4,Lock,Current,Lock Hall,18/19 Railway Tce,,,LOCK,SA,5633,6937,Lock Hall,18/19 Railway Tce,LOCK,,,Main door to Hall.,-33.5664,135.757,4021502,Assisted,197,13,0,1
5,SA,Grey,183,4,Maitland,Current,Maitland Area School,Cnr Pioneer Rd & Junction Rd,,,MAITLAND,SA,5573,7379,Maitland Area School,Cnr Pioneer Rd & Junction Rd,MAITLAND,Sports Centre,,Main door to Sports Centre and side door from car park.,-34.3689,137.672,4032503,Assisted,897,112,2,2
5,SA,Grey,183,4,Marion Bay,Current,Marion Bay Community Hall,10 Slow St,,,MARION BAY,SA,5577,7383,Marion Bay Community Hall,10 Slow St,MARION BAY,,,Main door to Hall.,-35.2365,136.981,4030206,Assisted,114,101,0,1
5,SA,Grey,183,4,Melrose,Current,Melrose Primary School,29 Stuart St,,,MELROSE,SA,5483,7385,Melrose Primary School,29 Stuart St,MELROSE,Activity Room,,Entrance to polling place: Main door to Activity Room. Entrance to grounds: 2 gates on Stuart S t.,-32.824,138.188,4011103,None,226,60,0,1
5,SA,Grey,183,4,Minlaton,Current,Minlaton Council Chambers,18 Main Street,,,MINLATON,SA,5575,7386,Minlaton Council Chambers,18 Main Street,MINLATON,,,,-34.770585,137.5961161,4032705,Assisted,827,115,2,2
5,SA,Grey,183,4,Minnipa,Current,Minnipa Memorial Hall,24 Thomas St,,,MINNIPA,SA,5654,6940,Minnipa Memorial Hall,24 Thomas St,MINNIPA,,,Main door to Hall.,-32.8542,135.155,4020402,Assisted,111,7,0,1
5,SA,Grey,183,4,Moonta,Current,Moonta Town Hall,67 George St,,,MOONTA,SA,5558,7389,Moonta Town Hall,67 George St,MOONTA,,,Side door of Hall off Henry St.,-34.0672,137.59,4032303,Assisted,2708,426,5,4
5,SA,Grey,183,4,Napperby,Current,Napperby Primary School,Oaks Rd,,,NAPPERBY,SA,5540,6942,Napperby Primary School,Oaks Rd,NAPPERBY,Resource Centre/Library,,Entrance to polling place: Main door of Resource Centre/Library. Entrance to grounds: 3 gates on Oaks Rd and 2 gates on Bain Ave.,-33.15288,138.11361,4012205,Assisted,366,13,0,1
5,SA,Grey,183,4,North Shields,Current,North Shields Community Hall,25 Dorward St,,,NORTH SHIELDS,SA,5607,6943,North Shields Community Hall,25 Dorward St,NORTH SHIELDS,,,Main door to Hall.,-34.6262,135.866,4021609,Assisted,421,19,0,1
5,SA,Grey,183,4,Orroroo,Current,Orroroo Town Hall,17 Second St,,,ORROROO,SA,5431,7398,Orroroo Town Hall,17 Second St,ORROROO,,,Main door to Hall.,-32.7336,138.613,4011502,Assisted,391,30,0,1
5,SA,Grey,183,4,Paskeville,Current,Paskeville Community Centre,Railway Tce,,,PASKEVILLE,SA,5552,7401,Paskeville Community Centre,Railway Tce,PASKEVILLE,,,Main door to Centre.,-34.0383,137.901,4032106,Assisted,180,11,0,1
5,SA,Grey,183,4,Peterborough,Current,Peterborough Town Hall,108 Main St,,,PETERBOROUGH,SA,5422,7402,Peterborough Town Hall,108 Main St,PETERBOROUGH,,,Main door to Hall.,-32.9735,138.838,4011703,Assisted,929,89,2,1
5,SA,Grey,183,4,Pine Point,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Grey,183,4,Point Pass,Current,Point Pass District Hall,15 Main St,,,POINT PASS,SA,5374,7404,Point Pass District Hall,15 Main St,POINT PASS,,,Main door to Hall.,-34.0758,139.05,4040103,None,105,13,0,1
5,SA,Grey,183,4,Poochera,Current,Poochera Community District Hall,Cnr Main Rd & Kent St,,,POOCHERA,SA,5655,6946,Poochera Community District Hall,Cnr Main Rd & Kent St,POOCHERA,,,Main door to Hall.,-32.7213,134.84,4020303,Assisted,80,4,0,1
5,SA,Grey,183,4,Port Augusta Central,Current,92 Commercial Rd,92 commercial Rd,,,PORT AUGUSTA,SA,5700,6947,92 Commercial Rd,,PORT AUGUSTA,,,,-32.493315,137.763962,4011404,Assisted,1222,146,3,2
5,SA,Grey,183,4,Port Augusta East,Current,TAFE SA Port Augusta Campus,39 Carlton Pde,,,PORT AUGUSTA,SA,5700,6922,TAFE SA Port Augusta Campus,39 Carlton Pde,PORT AUGUSTA,,,Main door to TAFE.,-32.49441,137.7722,4011207,Assisted,1105,73,3,1
5,SA,Grey,183,4,Port Augusta West,Current,Flinders View Primary School,50 Chinnery St,,,PORT AUGUSTA WEST,SA,5700,6948,Flinders View Primary School,54 Chinnery St,PORT AUGUSTA WEST,,,Entrance to polling place:  Main door to  Gymnasium. Entrance to grounds:  2 gates on Chinner y St.  1 gates on McSporran Cres.,-32.4727,137.753,4011410,Assisted,1021,57,3,1
5,SA,Grey,183,4,Port Broughton,Current,Port Broughton Institute,36 McKay St,,,PORT BROUGHTON,SA,5522,7406,Pt Broughton Institute,31 McKay St,PORT BROUGHTON,,,Main door to hall,-33.5998,137.931,4030103,Assisted,1060,196,3,2
5,SA,Grey,183,4,Port Clinton,Current,Port Clinton Progress Hall,Cnr Emeu St & Cumberland Rd,,,PORT CLINTON,SA,5570,7407,Port Clinton Progress Hall,Cnr Emeu St & Cumberland Rd,PORT CLINTON,,,Main door to Hall.,-34.2242,138.019,4032403,Assisted,304,73,0,1
5,SA,Grey,183,4,Port Germein,Current,Port Germein Hall,9 Cottage Road,,,PORT GERMEIN,SA,5495,6949,Port Germein Hall,9 Cottage Road,PORT GERMEIN,,,,-33.0175346,138.0015734,4011101,None,268,39,0,1
5,SA,Grey,183,4,Port Kenny,Current,Port Kenny Hall,7 Main St, ,,PORT KENNY,SA,5671,6950,Port Kenny Hall,7 Main St,PORT KENNY,,,Main door to Hall.,-33.1673,134.684,4021501,None,184,22,0,1
5,SA,Grey,183,4,Port Lincoln,Current,Anglican Parish Hall,32 Washington St,,,PORT LINCOLN,SA,5606,6951,Anglican Parish Hall,"Cnr Adelaide Place and, Hallet Place",PORT LINCOLN,,,Double doors off Adelaide Place. Wheelchair access off Hallet Place.,-34.7198743,135.8551423,4021902,Assisted,2216,184,5,2
5,SA,Grey,183,4,Port Lincoln Central,Current,Port Lincoln Lutheran Church Hall,Flinders Hwy,,,PORT LINCOLN,SA,5606,6952,Port Lincoln Lutheran Church Hall,Flinders Hwy,PORT LINCOLN,,,Main door to Hall.,-34.7184,135.8489,4021901,Assisted,2116,80,5,1
5,SA,Grey,183,4,Port Lincoln South,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Grey,183,4,Port Neill,Current,Port Neill War Memorial Hall,41 Wallis St,,,PORT NEILL,SA,5604,6954,Port Neill War Memorial Hall,41 Wallis St,PORT NEILL,,,Main door to Hall. Disabled access from Bice St.,-34.1183,136.348,4021703,Assisted,159,14,0,1
5,SA,Grey,183,4,Port Pirie South,Abolition,,,,,,,,0,,,,,,,,,0,,0,0,0,0
5,SA,Grey,183,4,Port Pirie West,Current,TAFE SA Port Pirie Campus,Cnr The Terrace and Mary Elie St,,,PORT PIRIE,SA,5540,6956,TAFE SA Port Pirie Campus,Cnr The Terrace and Mary Elie St,PORT PIRIE,Cafeteria,,Main door to Cafeteria.,-33.1838,138.006,4012301,Assisted,2372,172,5,2
5,SA,Grey,183,4,Port Victoria,Current,Port Victoria Institute,16 Main St,,,PORT VICTORIA,SA,5573,7408,Port Victoria Institute,16 Main St,PORT VICTORIA,,,2 entraces to the hall. Main door to hall and ramp entrance door.,-34.4974,137.484,4032509,Assisted,252,99,0,1
5,SA,Grey,183,4,Port Vincent,Current,Pt Vincent Senior Citizens Co-op,13 Main St,,,PORT VINCENT,SA,5581,7409,Pt Vincent Senior Citizens Co-op,Main St,PORT VINCENT,,,Main door to building.,-34.7928,137.833,4032702,Assisted,356,150,0,2
5,SA,Grey,183,4,Quorn,Current,Flinders Ranges Council Chambers,1 Seventh St,,,QUORN,SA,5433,6957,Flinders Ranges Council Chambers,1 Seventh St,QUORN,,,Main door to Council Chambers.,-32.3459,138.042,4010803,Assisted,603,81,2,1
5,SA,Grey,183,4,Redhill,Current,Redhill Community Centre,51 Moorhouse St,,,REDHILL,SA,5521,7411,Redhill Community Centre,51 Moorhouse St,REDHILL,,,Main door to Community Centre.,-33.5393,138.223,4012604,Assisted,140,10,0,1
5,SA,Grey,183,4,Risdon Park East,Current,Lighthouse Uniting Church Port Pirie,390 The Terrace,,,PORT PIRIE,SA,5540,6958,Lighthouse Uniting Church Port Pirie,390 The Terrace,PORT PIRIE,Church Hall,,Main door to Hall.,-33.198,138.004,4012404,Assisted,2209,105,5,1
5,SA,Grey,183,4,Risdon Park South,Current,Baptist Church Hall,44 Hannan St,,,PORT PIRIE,SA,5540,6959,Baptist Church Hall,44 Hannan St,PORT PIRIE,Church Hall,,Main door to Hall.,-33.207,137.993,4012502,Assisted,1000,20,4,0
5,SA,Grey,183,4,Robertstown,Current,Robertstown Peace Hall,32 Commercial St,,,ROBERTSTOWN,SA,5381,7413,Robertstown Peace Hall,32 Commercial St,ROBERTSTOWN,,,Main door to Hall.,-33.99,139.08,4040102,Assisted,196,27,0,1
5,SA,Grey,183,4,Roxby Downs,Current,Roxby Links,Lot 1 Richardson Place,,,ROXBY DOWNS,SA,5725,6944,Roxby Links,Lot 1 Richardson Place,ROXBY DOWNS,,,,-30.560578,136.895661,4013203,Assisted,835,264,2,3
5,SA,Grey,183,4,Smoky Bay,Current,Smoky Bay CFS Station,1 Tremaine St,,,SMOKY BAY,SA,5680,6963,Smoky Bay CFS Station,1 Tremaine St,SMOKY BAY,,,Main door to Station.,-32.3741,133.936,4020103,Assisted,198,6,0,1
5,SA,Grey,183,4,Snowtown,Current,Snowtown Soldiers Memorial Hall,22 Railway Tce,,,SNOWTOWN,SA,5520,7419,Snowtown Soldiers Memorial Hall,22 Railway Tce,SNOWTOWN,,,Main door to Hall.,-33.7815,138.215,4030302,Assisted,305,42,0,1
5,SA,Grey,183,4,Solomontown,Current,Solomontown Primary School,79 Three Chain Road,,,SOLOMONTOWN,SA,5540,6964,Solomontown Primary School,79 Three Chain Road,PORT PIRIE,Hall,Three Chain & Haslam Rd,Entrance to polling place:  Main door to hall. Entrance to grounds:  3 gates on Three C hain Rd and 2 gates on Haslam St.,-33.1896,138.02,4012410,Assisted,1303,83,3,1
5,SA,Grey,183,4,Spalding,Current,Spalding Hall Complex,Main St,,,SPALDING,SA,5454,7420,Spalding Hall Complex,Main St,SPALDING,,,Side door of hall from car park.,-33.4981,138.608,4012802,Assisted,213,18,0,1
